date,dam,level_m,capacity_m3,api_date,level_raw,capacity_raw
2020-09-28,Capaccio,141.07,4612000,28/09/2020,"141,07",4.612.000
2020-09-28,Capacciotti,164.65,3348500,28/09/2020,"164,65",3.348.500
2020-09-28,Occhito,176.14,47003520,28/09/2020,"176,14",47.003.520
2020-09-28,Osento,437.5,1560000,28/09/2020,"437,50",1.560.000
2020-09-29,Capaccio,141.07,4612000,29/09/2020,"141,07",4.612.000
2020-09-29,Capacciotti,164.65,3348500,29/09/2020,"164,65",3.348.500
2020-09-29,Occhito,176.12,46843160,29/09/2020,"176,12",46.843.160
2020-09-29,Osento,437.55,1574000,29/09/2020,"437,55",1.574.000
2020-09-30,Capaccio,141.07,4612000,30/09/2020,"141,07",4.612.000
2020-09-30,Capacciotti,164.7,3383100,30/09/2020,"164,70",3.383.100
2020-09-30,Occhito,176.09,46602620,30/09/2020,"176,09",46.602.620
2020-09-30,Osento,437.55,1574000,30/09/2020,"437,55",1.574.000
2020-10-01,Capaccio,141.06,4596000,01/10/2020,"141,06",4.596.000
2020-10-01,Capacciotti,164.7,3383100,01/10/2020,"164,70",3.383.100
2020-10-01,Occhito,176.06,46362080,01/10/2020,"176,06",46.362.080
2020-10-01,Osento,437.55,1574000,01/10/2020,"437,55",1.574.000
2020-10-02,Capaccio,141.06,4596000,02/10/2020,"141,06",4.596.000
2020-10-02,Capacciotti,164.7,3383100,02/10/2020,"164,70",3.383.100
2020-10-02,Occhito,176.04,46201720,02/10/2020,"176,04",46.201.720
2020-10-02,Osento,437.55,1574000,02/10/2020,"437,55",1.574.000
2020-10-03,Capaccio,141.04,4564000,03/10/2020,"141,04",4.564.000
2020-10-03,Capacciotti,164.7,3383100,03/10/2020,"164,70",3.383.100
2020-10-03,Occhito,176.01,45961180,03/10/2020,"176,01",45.961.180
2020-10-03,Osento,437.55,1574000,03/10/2020,"437,55",1.574.000
2020-10-04,Capaccio,141.01,4516000,04/10/2020,"141,01",4.516.000
2020-10-04,Capacciotti,164.7,3383100,04/10/2020,"164,70",3.383.100
2020-10-04,Occhito,175.99,45800820,04/10/2020,"175,99",45.800.820
2020-10-04,Osento,437.55,1574000,04/10/2020,"437,55",1.574.000
2020-10-05,Capaccio,140.98,4470000,05/10/2020,"140,98",4.470.000
2020-10-05,Capacciotti,164.7,3383100,05/10/2020,"164,70",3.383.100
2020-10-05,Occhito,175.96,45560280,05/10/2020,"175,96",45.560.280
2020-10-05,Osento,437.55,1574000,05/10/2020,"437,55",1.574.000
2020-10-06,Capaccio,140.95,4425000,06/10/2020,"140,95",4.425.000
2020-10-06,Capacciotti,164.7,3383100,06/10/2020,"164,70",3.383.100
2020-10-06,Occhito,175.93,45319740,06/10/2020,"175,93",45.319.740
2020-10-06,Osento,437.55,1574000,06/10/2020,"437,55",1.574.000
2020-10-07,Capaccio,140.92,4380000,07/10/2020,"140,92",4.380.000
2020-10-07,Capacciotti,164.7,3383100,07/10/2020,"164,70",3.383.100
2020-10-07,Occhito,175.91,45159380,07/10/2020,"175,91",45.159.380
2020-10-07,Osento,437.55,1574000,07/10/2020,"437,55",1.574.000
2020-10-08,Capaccio,140.91,4365000,08/10/2020,"140,91",4.365.000
2020-10-08,Capacciotti,164.75,3417700,08/10/2020,"164,75",3.417.700
2020-10-08,Occhito,175.89,44999020,08/10/2020,"175,89",44.999.020
2020-10-08,Osento,437.6,1588000,08/10/2020,"437,60",1.588.000
2020-10-09,Capaccio,140.86,4290000,09/10/2020,"140,86",4.290.000
2020-10-09,Capacciotti,164.75,3417700,09/10/2020,"164,75",3.417.700
2020-10-09,Occhito,175.87,44838660,09/10/2020,"175,87",44.838.660
2020-10-09,Osento,437.65,1602000,09/10/2020,"437,65",1.602.000
2020-10-10,Capaccio,140.83,4245000,10/10/2020,"140,83",4.245.000
2020-10-10,Capacciotti,164.75,3417700,10/10/2020,"164,75",3.417.700
2020-10-10,Occhito,175.84,44598120,10/10/2020,"175,84",44.598.120
2020-10-10,Osento,437.65,1602000,10/10/2020,"437,65",1.602.000
2020-10-11,Capaccio,140.81,4215000,11/10/2020,"140,81",4.215.000
2020-10-11,Capacciotti,164.75,3417700,11/10/2020,"164,75",3.417.700
2020-10-11,Occhito,175.81,44357580,11/10/2020,"175,81",44.357.580
2020-10-11,Osento,437.65,1602000,11/10/2020,"437,65",1.602.000
2020-10-12,Capaccio,140.78,4170000,12/10/2020,"140,78",4.170.000
2020-10-12,Capacciotti,164.8,3452300,12/10/2020,"164,80",3.452.300
2020-10-12,Occhito,175.79,44197220,12/10/2020,"175,79",44.197.220
2020-10-12,Osento,437.65,1602000,12/10/2020,"437,65",1.602.000
2020-10-13,Capaccio,140.76,4140000,13/10/2020,"140,76",4.140.000
2020-10-13,Capacciotti,164.8,3452300,13/10/2020,"164,80",3.452.300
2020-10-13,Occhito,175.76,43956680,13/10/2020,"175,76",43.956.680
2020-10-13,Osento,437.7,1616000,13/10/2020,"437,70",1.616.000
2020-10-14,Capaccio,140.73,4095000,14/10/2020,"140,73",4.095.000
2020-10-14,Capacciotti,164.8,3452300,14/10/2020,"164,80",3.452.300
2020-10-14,Occhito,175.74,43796320,14/10/2020,"175,74",43.796.320
2020-10-14,Osento,437.75,1630000,14/10/2020,"437,75",1.630.000
2020-10-15,Capaccio,140.7,4050000,15/10/2020,"140,70",4.050.000
2020-10-15,Capacciotti,164.8,3452300,15/10/2020,"164,80",3.452.300
2020-10-15,Occhito,175.72,43635960,15/10/2020,"175,72",43.635.960
2020-10-15,Osento,437.75,1630000,15/10/2020,"437,75",1.630.000
2020-10-16,Capaccio,140.68,4020000,16/10/2020,"140,68",4.020.000
2020-10-16,Capacciotti,164.8,3452300,16/10/2020,"164,80",3.452.300
2020-10-16,Occhito,175.7,43475600,16/10/2020,"175,70",43.475.600
2020-10-16,Osento,437.75,1630000,16/10/2020,"437,75",1.630.000
2020-10-17,Capaccio,140.65,3975000,17/10/2020,"140,65",3.975.000
2020-10-17,Capacciotti,164.8,3452300,17/10/2020,"164,80",3.452.300
2020-10-17,Occhito,175.67,43235060,17/10/2020,"175,67",43.235.060
2020-10-17,Osento,437.85,1658000,17/10/2020,"437,85",1.658.000
2020-10-18,Capaccio,140.62,3930000,18/10/2020,"140,62",3.930.000
2020-10-18,Capacciotti,164.9,3521500,18/10/2020,"164,90",3.521.500
2020-10-18,Occhito,175.65,43074700,18/10/2020,"175,65",43.074.700
2020-10-18,Osento,438.0,1700000,18/10/2020,"438,00",1.700.000
2020-10-19,Capaccio,140.59,3885000,19/10/2020,"140,59",3.885.000
2020-10-19,Capacciotti,165.0,3590700,19/10/2020,"165,00",3.590.700
2020-10-19,Occhito,175.63,42914340,19/10/2020,"175,63",42.914.340
2020-10-19,Osento,438.0,1700000,19/10/2020,"438,00",1.700.000
2020-10-20,Capaccio,140.57,3855000,20/10/2020,"140,57",3.855.000
2020-10-20,Capacciotti,165.0,3590700,20/10/2020,"165,00",3.590.700
2020-10-20,Occhito,175.61,42753980,20/10/2020,"175,61",42.753.980
2020-10-20,Osento,438.0,1700000,20/10/2020,"438,00",1.700.000
2020-10-21,Capaccio,140.56,3840000,21/10/2020,"140,56",3.840.000
2020-10-21,Capacciotti,165.0,3590700,21/10/2020,"165,00",3.590.700
2020-10-21,Occhito,175.59,42593620,21/10/2020,"175,59",42.593.620
2020-10-21,Osento,438.0,1700000,21/10/2020,"438,00",1.700.000
2020-10-22,Capaccio,140.54,3810000,22/10/2020,"140,54",3.810.000
2020-10-22,Capacciotti,165.0,3590700,22/10/2020,"165,00",3.590.700
2020-10-22,Occhito,175.56,42353080,22/10/2020,"175,56",42.353.080
2020-10-22,Osento,438.0,1700000,22/10/2020,"438,00",1.700.000
2020-10-23,Capaccio,140.52,3780000,23/10/2020,"140,52",3.780.000
2020-10-23,Capacciotti,165.0,3590700,23/10/2020,"165,00",3.590.700
2020-10-23,Occhito,175.53,42112540,23/10/2020,"175,53",42.112.540
2020-10-23,Osento,438.0,1700000,23/10/2020,"438,00",1.700.000
2020-10-24,Capaccio,140.5,3750000,24/10/2020,"140,50",3.750.000
2020-10-24,Capacciotti,165.0,3590700,24/10/2020,"165,00",3.590.700
2020-10-24,Occhito,175.51,41952180,24/10/2020,"175,51",41.952.180
2020-10-24,Osento,438.0,1700000,24/10/2020,"438,00",1.700.000
2020-10-25,Capaccio,140.47,3705000,25/10/2020,"140,47",3.705.000
2020-10-25,Capacciotti,165.0,3590700,25/10/2020,"165,00",3.590.700
2020-10-25,Occhito,175.49,41791820,25/10/2020,"175,49",41.791.820
2020-10-25,Osento,438.0,1700000,25/10/2020,"438,00",1.700.000
2020-10-26,Capaccio,140.45,3675000,26/10/2020,"140,45",3.675.000
2020-10-26,Capacciotti,165.05,3624600,26/10/2020,"165,05",3.624.600
2020-10-26,Occhito,175.47,41631460,26/10/2020,"175,47",41.631.460
2020-10-26,Osento,438.0,1700000,26/10/2020,"438,00",1.700.000
2020-10-27,Capaccio,140.42,3630000,27/10/2020,"140,42",3.630.000
2020-10-27,Capacciotti,165.1,3659200,27/10/2020,"165,10",3.659.200
2020-10-27,Occhito,175.44,41390920,27/10/2020,"175,44",41.390.920
2020-10-27,Osento,438.0,1700000,27/10/2020,"438,00",1.700.000
2020-10-28,Capaccio,140.41,3615000,28/10/2020,"140,41",3.615.000
2020-10-28,Capacciotti,165.1,3659200,28/10/2020,"165,10",3.659.200
2020-10-28,Occhito,175.41,41150380,28/10/2020,"175,41",41.150.380
2020-10-28,Osento,438.05,1713000,28/10/2020,"438,05",1.713.000
2020-10-29,Capaccio,140.39,3585000,29/10/2020,"140,39",3.585.000
2020-10-29,Capacciotti,165.35,3832200,29/10/2020,"165,35",3.832.200
2020-10-29,Occhito,175.39,40990020,29/10/2020,"175,39",40.990.020
2020-10-29,Osento,438.05,1713000,29/10/2020,"438,05",1.713.000
2020-10-30,Capaccio,140.36,3540000,30/10/2020,"140,36",3.540.000
2020-10-30,Capacciotti,165.65,4039800,30/10/2020,"165,65",4.039.800
2020-10-30,Occhito,175.37,40829660,30/10/2020,"175,37",40.829.660
2020-10-30,Osento,438.05,1713000,30/10/2020,"438,05",1.713.000
2020-10-31,Capaccio,140.34,3510000,31/10/2020,"140,34",3.510.000
2020-10-31,Capacciotti,165.75,4109000,31/10/2020,"165,75",4.109.000
2020-10-31,Occhito,175.35,40669300,31/10/2020,"175,35",40.669.300
2020-10-31,Osento,438.05,1713000,31/10/2020,"438,05",1.713.000
2020-11-01,Capaccio,140.32,3480000,01/11/2020,"140,32",3.480.000
2020-11-01,Capacciotti,165.85,4178200,01/11/2020,"165,85",4.178.200
2020-11-01,Occhito,175.33,40508940,01/11/2020,"175,33",40.508.940
2020-11-01,Osento,438.05,1713000,01/11/2020,"438,05",1.713.000
2020-11-02,Capaccio,140.29,3435000,02/11/2020,"140,29",3.435.000
2020-11-02,Capacciotti,165.9,4212800,02/11/2020,"165,90",4.212.800
2020-11-02,Occhito,175.31,40348580,02/11/2020,"175,31",40.348.580
2020-11-02,Osento,438.05,1713000,02/11/2020,"438,05",1.713.000
2020-11-03,Capaccio,140.27,3405000,03/11/2020,"140,27",3.405.000
2020-11-03,Capacciotti,165.95,4247400,03/11/2020,"165,95",4.247.400
2020-11-03,Occhito,175.29,40188220,03/11/2020,"175,29",40.188.220
2020-11-03,Osento,438.05,1713000,03/11/2020,"438,05",1.713.000
2020-11-04,Capaccio,140.24,3360000,04/11/2020,"140,24",3.360.000
2020-11-04,Capacciotti,166.0,4281400,04/11/2020,"166,00",4.281.400
2020-11-04,Occhito,175.27,40027860,04/11/2020,"175,27",40.027.860
2020-11-04,Osento,438.05,1713000,04/11/2020,"438,05",1.713.000
2020-11-05,Capaccio,140.22,3330000,05/11/2020,"140,22",3.330.000
2020-11-05,Capacciotti,166.05,4321800,05/11/2020,"166,05",4.321.800
2020-11-05,Occhito,175.24,39787320,05/11/2020,"175,24",39.787.320
2020-11-05,Osento,438.05,1713000,05/11/2020,"438,05",1.713.000
2020-11-06,Capaccio,140.19,3285000,06/11/2020,"140,19",3.285.000
2020-11-06,Capacciotti,166.05,4321800,06/11/2020,"166,05",4.321.800
2020-11-06,Occhito,175.21,39546780,06/11/2020,"175,21",39.546.780
2020-11-06,Osento,438.05,1713000,06/11/2020,"438,05",1.713.000
2020-11-07,Capaccio,140.16,3240000,07/11/2020,"140,16",3.240.000
2020-11-07,Capacciotti,166.1,4362200,07/11/2020,"166,10",4.362.200
2020-11-07,Occhito,175.19,39386420,07/11/2020,"175,19",39.386.420
2020-11-07,Osento,438.05,1713000,07/11/2020,"438,05",1.713.000
2020-11-08,Capaccio,140.14,3210000,08/11/2020,"140,14",3.210.000
2020-11-08,Capacciotti,166.1,4362200,08/11/2020,"166,10",4.362.200
2020-11-08,Occhito,175.17,39226060,08/11/2020,"175,17",39.226.060
2020-11-08,Osento,438.05,1713000,08/11/2020,"438,05",1.713.000
2020-11-09,Capaccio,140.11,3165000,09/11/2020,"140,11",3.165.000
2020-11-09,Capacciotti,166.15,4402600,09/11/2020,"166,15",4.402.600
2020-11-09,Occhito,175.14,38985520,09/11/2020,"175,14",38.985.520
2020-11-09,Osento,438.05,1713000,09/11/2020,"438,05",1.713.000
2020-11-10,Capaccio,140.08,3120000,10/11/2020,"140,08",3.120.000
2020-11-10,Capacciotti,166.15,4402600,10/11/2020,"166,15",4.402.600
2020-11-10,Occhito,175.12,38825160,10/11/2020,"175,12",38.825.160
2020-11-10,Osento,438.05,1713000,10/11/2020,"438,05",1.713.000
2020-11-11,Capaccio,140.06,3090000,11/11/2020,"140,06",3.090.000
2020-11-11,Capacciotti,166.2,4443000,11/11/2020,"166,20",4.443.000
2020-11-11,Occhito,175.09,38584620,11/11/2020,"175,09",38.584.620
2020-11-11,Osento,438.05,1713000,11/11/2020,"438,05",1.713.000
2020-11-12,Capaccio,140.03,3045000,12/11/2020,"140,03",3.045.000
2020-11-12,Capacciotti,166.25,4483400,12/11/2020,"166,25",4.483.400
2020-11-12,Occhito,175.06,38344080,12/11/2020,"175,06",38.344.080
2020-11-12,Osento,438.05,1713000,12/11/2020,"438,05",1.713.000
2020-11-13,Capaccio,140.0,3000000,13/11/2020,"140,00",3.000.000
2020-11-13,Capacciotti,166.25,4483400,13/11/2020,"166,25",4.483.400
2020-11-13,Occhito,175.04,38183720,13/11/2020,"175,04",38.183.720
2020-11-13,Osento,438.05,1713000,13/11/2020,"438,05",1.713.000
2020-11-14,Capaccio,139.97,2965500,14/11/2020,"139,97",2.965.500
2020-11-14,Capacciotti,166.3,4523800,14/11/2020,"166,30",4.523.800
2020-11-14,Occhito,175.0,37863000,14/11/2020,"175,00",37.863.000
2020-11-14,Osento,438.05,1713000,14/11/2020,"438,05",1.713.000
2020-11-15,Capaccio,139.95,2942500,15/11/2020,"139,95",2.942.500
2020-11-15,Capacciotti,166.35,4564200,15/11/2020,"166,35",4.564.200
2020-11-15,Occhito,174.98,37739280,15/11/2020,"174,98",37.739.280
2020-11-15,Osento,438.05,1713000,15/11/2020,"438,05",1.713.000
2020-11-16,Capaccio,139.92,2908000,16/11/2020,"139,92",2.908.000
2020-11-16,Capacciotti,166.35,4564200,16/11/2020,"166,35",4.564.200
2020-11-16,Occhito,174.96,37615560,16/11/2020,"174,96",37.615.560
2020-11-16,Osento,438.05,1713000,16/11/2020,"438,05",1.713.000
2020-11-17,Capaccio,139.91,2896500,17/11/2020,"139,91",2.896.500
2020-11-17,Capacciotti,166.4,4604600,17/11/2020,"166,40",4.604.600
2020-11-17,Occhito,174.95,37553700,17/11/2020,"174,95",37.553.700
2020-11-17,Osento,438.1,1726000,17/11/2020,"438,10",1.726.000
2020-11-18,Capaccio,139.89,2873500,18/11/2020,"139,89",2.873.500
2020-11-18,Capacciotti,166.7,4847000,18/11/2020,"166,70",4.847.000
2020-11-18,Occhito,174.95,37553700,18/11/2020,"174,95",37.553.700
2020-11-18,Osento,438.15,1739000,18/11/2020,"438,15",1.739.000
2020-11-19,Capaccio,139.86,2839000,19/11/2020,"139,86",2.839.000
2020-11-19,Capacciotti,167.0,5090300,19/11/2020,"167,00",5.090.300
2020-11-19,Occhito,174.94,37491840,19/11/2020,"174,94",37.491.840
2020-11-19,Osento,438.15,1739000,19/11/2020,"438,15",1.739.000
2020-11-20,Capaccio,139.83,2804500,20/11/2020,"139,83",2.804.500
2020-11-20,Capacciotti,167.2,5251900,20/11/2020,"167,20",5.251.900
2020-11-20,Occhito,174.92,37368120,20/11/2020,"174,92",37.368.120
2020-11-20,Osento,438.15,1739000,20/11/2020,"438,15",1.739.000
2020-11-21,Capaccio,139.96,2954000,21/11/2020,"139,96",2.954.000
2020-11-21,Capacciotti,167.45,5453900,21/11/2020,"167,45",5.453.900
2020-11-21,Occhito,175.12,38825160,21/11/2020,"175,12",38.825.160
2020-11-21,Osento,438.3,1778000,21/11/2020,"438,30",1.778.000
2020-11-22,Capaccio,140.16,3240000,22/11/2020,"140,16",3.240.000
2020-11-22,Capacciotti,167.8,5736700,22/11/2020,"167,80",5.736.700
2020-11-22,Occhito,175.45,41471100,22/11/2020,"175,45",41.471.100
2020-11-22,Osento,440.4,2404000,22/11/2020,"440,40",2.404.000
2020-11-23,Capaccio,140.16,3240000,23/11/2020,"140,16",3.240.000
2020-11-23,Capacciotti,168.1,5993000,23/11/2020,"168,10",5.993.000
2020-11-23,Occhito,175.5,41872000,23/11/2020,"175,50",41.872.000
2020-11-23,Osento,441.4,2762000,23/11/2020,"441,40",2.762.000
2020-11-24,Capaccio,140.14,3210000,24/11/2020,"140,14",3.210.000
2020-11-24,Capacciotti,168.25,6133700,24/11/2020,"168,25",6.133.700
2020-11-24,Occhito,175.5,41872000,24/11/2020,"175,50",41.872.000
2020-11-24,Osento,441.4,2762000,24/11/2020,"441,40",2.762.000
2020-11-25,Capaccio,140.12,3180000,25/11/2020,"140,12",3.180.000
2020-11-25,Capacciotti,168.45,6321300,25/11/2020,"168,45",6.321.300
2020-11-25,Occhito,175.5,41872000,25/11/2020,"175,50",41.872.000
2020-11-25,Osento,441.4,2762000,25/11/2020,"441,40",2.762.000
2020-11-26,Capaccio,140.1,3150000,26/11/2020,"140,10",3.150.000
2020-11-26,Capacciotti,168.6,6462000,26/11/2020,"168,60",6.462.000
2020-11-26,Occhito,175.49,41791820,26/11/2020,"175,49",41.791.820
2020-11-26,Osento,441.4,2762000,26/11/2020,"441,40",2.762.000
2020-11-27,Capaccio,140.07,3105000,27/11/2020,"140,07",3.105.000
2020-11-27,Capacciotti,168.7,6555800,27/11/2020,"168,70",6.555.800
2020-11-27,Occhito,175.48,41711640,27/11/2020,"175,48",41.711.640
2020-11-27,Osento,441.4,2762000,27/11/2020,"441,40",2.762.000
2020-11-28,Capaccio,140.03,3045000,28/11/2020,"140,03",3.045.000
2020-11-28,Capacciotti,168.8,6649600,28/11/2020,"168,80",6.649.600
2020-11-28,Occhito,175.46,41551280,28/11/2020,"175,46",41.551.280
2020-11-28,Osento,441.4,2762000,28/11/2020,"441,40",2.762.000
2020-11-29,Capaccio,140.02,3030000,29/11/2020,"140,02",3.030.000
2020-11-29,Capacciotti,168.8,6649600,29/11/2020,"168,80",6.649.600
2020-11-29,Occhito,175.45,41471100,29/11/2020,"175,45",41.471.100
2020-11-29,Osento,441.4,2762000,29/11/2020,"441,40",2.762.000
2020-11-30,Capaccio,140.21,3315000,30/11/2020,"140,21",3.315.000
2020-11-30,Capacciotti,168.9,6743400,30/11/2020,"168,90",6.743.400
2020-11-30,Occhito,175.72,43635960,30/11/2020,"175,72",43.635.960
2020-11-30,Osento,442.0,3010000,30/11/2020,"442,00",3.010.000
2020-12-01,Capaccio,140.31,3465000,01/12/2020,"140,31",3.465.000
2020-12-01,Capacciotti,169.2,7025000,01/12/2020,"169,20",7.025.000
2020-12-01,Occhito,175.86,44758480,01/12/2020,"175,86",44.758.480
2020-12-01,Osento,442.4,3186000,01/12/2020,"442,40",3.186.000
2020-12-02,Capaccio,140.32,3480000,02/12/2020,"140,32",3.480.000
2020-12-02,Capacciotti,169.5,7306400,02/12/2020,"169,50",7.306.400
2020-12-02,Occhito,175.89,44999020,02/12/2020,"175,89",44.999.020
2020-12-02,Osento,442.5,3230000,02/12/2020,"442,50",3.230.000
2020-12-03,Capaccio,140.33,3495000,03/12/2020,"140,33",3.495.000
2020-12-03,Capacciotti,169.65,7447100,03/12/2020,"169,65",7.447.100
2020-12-03,Occhito,176.11,46762980,03/12/2020,"176,11",46.762.980
2020-12-03,Osento,442.9,3382000,03/12/2020,"442,90",3.382.000
2020-12-04,Capaccio,140.57,3855000,04/12/2020,"140,57",3.855.000
2020-12-04,Capacciotti,170.0,7775700,04/12/2020,"170,00",7.775.700
2020-12-04,Occhito,176.65,51092700,04/12/2020,"176,65",51.092.700
2020-12-04,Osento,444.0,3900000,04/12/2020,"444,00",3.900.000
2020-12-05,Capaccio,140.69,4035000,05/12/2020,"140,69",4.035.000
2020-12-05,Capacciotti,170.2,7992500,05/12/2020,"170,20",7.992.500
2020-12-05,Occhito,176.81,52375580,05/12/2020,"176,81",52.375.580
2020-12-05,Osento,444.3,4020000,05/12/2020,"444,30",4.020.000
2020-12-06,Capaccio,140.7,4050000,06/12/2020,"140,70",4.050.000
2020-12-06,Capacciotti,170.35,8155100,06/12/2020,"170,35",8.155.100
2020-12-06,Occhito,176.87,52856660,06/12/2020,"176,87",52.856.660
2020-12-06,Osento,444.4,4060000,06/12/2020,"444,40",4.060.000
2020-12-07,Capaccio,141.04,4564000,07/12/2020,"141,04",4.564.000
2020-12-07,Capacciotti,170.5,8317700,07/12/2020,"170,50",8.317.700
2020-12-07,Occhito,177.7,59511600,07/12/2020,"177,70",59.511.600
2020-12-07,Osento,446.5,4950000,07/12/2020,"446,50",4.950.000
2020-12-08,Capaccio,141.14,4724000,08/12/2020,"141,14",4.724.000
2020-12-08,Capacciotti,170.85,8697100,08/12/2020,"170,85",8.697.100
2020-12-08,Occhito,177.89,61035020,08/12/2020,"177,89",61.035.020
2020-12-08,Osento,446.9,5238000,08/12/2020,"446,90",5.238.000
2020-12-09,Capaccio,141.19,4804000,09/12/2020,"141,19",4.804.000
2020-12-09,Capacciotti,171.15,9022400,09/12/2020,"171,15",9.022.400
2020-12-09,Occhito,178.15,63119700,09/12/2020,"178,15",63.119.700
2020-12-09,Osento,447.0,5310000,09/12/2020,"447,00",5.310.000
2020-12-10,Capaccio,141.34,5044000,10/12/2020,"141,34",5.044.000
2020-12-10,Capacciotti,171.45,9347600,10/12/2020,"171,45",9.347.600
2020-12-10,Occhito,178.44,65444920,10/12/2020,"178,44",65.444.920
2020-12-10,Osento,447.05,5344000,10/12/2020,"447,05",5.344.000
2020-12-11,Capaccio,141.38,5108000,11/12/2020,"141,38",5.108.000
2020-12-11,Capacciotti,171.65,9564400,11/12/2020,"171,65",9.564.400
2020-12-11,Occhito,178.55,66326900,11/12/2020,"178,55",66.326.900
2020-12-11,Osento,447.3,5514000,11/12/2020,"447,30",5.514.000
2020-12-12,Capaccio,141.42,5172000,12/12/2020,"141,42",5.172.000
2020-12-12,Capacciotti,171.95,9889600,12/12/2020,"171,95",9.889.600
2020-12-12,Occhito,178.65,67128700,12/12/2020,"178,65",67.128.700
2020-12-12,Osento,447.7,5742000,12/12/2020,"447,70",5.742.000
2020-12-13,Capaccio,141.46,5236000,13/12/2020,"141,46",5.236.000
2020-12-13,Capacciotti,172.2,10193500,13/12/2020,"172,20",10.193.500
2020-12-13,Occhito,178.72,67689960,13/12/2020,"178,72",67.689.960
2020-12-13,Osento,447.9,5834000,13/12/2020,"447,90",5.834.000
2020-12-14,Capaccio,141.48,5268000,14/12/2020,"141,48",5.268.000
2020-12-14,Capacciotti,172.45,10505500,14/12/2020,"172,45",10.505.500
2020-12-14,Occhito,178.78,68171040,14/12/2020,"178,78",68.171.040
2020-12-14,Osento,448.05,5900000,14/12/2020,"448,05",5.900.000
2020-12-15,Capaccio,141.48,5268000,15/12/2020,"141,48",5.268.000
2020-12-15,Capacciotti,172.7,10817500,15/12/2020,"172,70",10.817.500
2020-12-15,Occhito,178.82,68491760,15/12/2020,"178,82",68.491.760
2020-12-15,Osento,448.15,5940000,15/12/2020,"448,15",5.940.000
2020-12-16,Capaccio,141.48,5268000,16/12/2020,"141,48",5.268.000
